file_id,page,line,original_text,categ,quality_score,model_category,model_keywords_cs,candidate_terms,gold_category,gold_keywords_cs,annotator_note
CTX193001369,23,10,,Empty,0.0,,,,,,
CTX193001369,23,11,"&ret=*u,SkeZc qzab ■",Trash,0.4558,,,,,,
CTX193001369,23,12,,Empty,0.0,,,,,,
CTX193001369,23,13,"Nerotovice.lBrandysŽel.%robX.,kos2r",Trash,0.3587,,,,,,
CTX193001369,24,1,Net^tíwztx,Trash,0.1142,,,,,,
CTX193001369,24,2,P& /Mezník,Trash,0.4001,,,mezník,,,
CTX193001369,24,3,6/ ~,Non-text,0.0,,,,,,
CTX193001369,24,4,,Empty,0.0,,,,,,
CTX193001369,24,5,z .62 l^Ao,Non-text,0.0,,,,,,
CTX193001369,24,6,,Empty,0.0,,,,,,
CTX193001369,24,7,z .62 l^Ao,Non-text,0.0,,,,,,
CTX193001369,24,8,,Empty,0.0,,,,,,
CTX193001369,24,9,z .62 l^Ao,Non-text,0.0,,,,,,
CTX193001369,24,10,XIV,Non-text,0.0,,,,,,
CTX193001369,24,11,,Empty,0.0,,,,,,
CTX193001369,24,12,"Neraovice.(Brandys n/&).-Hrobl., kostrovy.",Trash,0.5499,,,,,,
CTX193001369,24,13,v,Non-text,0.0,,,,,,
CTX193001369,24,14,0. ‘W,Non-text,0.0,,,,,,
CTX193001369,24,15,. 452.,Non-text,0.0,,,,,,
CTX193001369,25,1,Ne,Non-text,0.0,,,,,,
CTX193001369,25,2,PB,Non-text,0.0,,,,,,
CTX193001369,25,3,lni A.,Clear,0.885,,,,,,
CTX193001369,25,4,,Empty,0.0,,,,,,
CTX193001369,25,5,PliVr,Trash,0.31,,,,,,
CTX193001369,25,6,"L.Ao 454,",Noisy,0.7013,,,,,,
CTX193001369,25,7,,Empty,0.0,,,,,,
CTX193001369,25,8,P2./.,Non-text,0.0,,,,,,
CTX193001369,25,9,.453.,Non-text,0.0,,,,,,
CTX193001369,25,10,,Empty,0.0,,,,,,
CTX193001369,25,11,Neratovice.(Brandysw/*).Hrobľ.kostrovy.,Trash,0.329,,,,,,
CTX193001369,26,1,X. 62. 1364/ XVI,Non-text,0.0,,,,,,
CTX193001369,26,2,X. 62. 1364/ XVI,Non-text,0.0,,,,,,
CTX193001369,26,3,,Empty,0.0,,,,,,
CTX193001369,26,4,"zal L.,",Trash,0.6146,,,,,,
CTX193001369,26,5,Meleeyrad.,Trash,0.5431,,,,,,
CTX193001369,26,6,Pbhr.,Trash,0.4251,,,,,,
CTX193001369,26,7,.29.457-,Non-text,0.0,,,,,,
CTX193001369,26,8,,Empty,0.0,,,,,,
CTX193001369,26,9,Pl/Vr.,Trash,0.3555,,,,,,
CTX193001369,26,10,,Empty,0.0,,,,,,
CTX193001369,26,11,"Neratovice.(Brandys n/). Jrob VI.,kostrovy. —",Trash,0.5499,,,,,,
CTX193001369,26,12,CL) pohleo od jihu,Noisy,0.7875,,,,,,
CTX193001369,26,13,SeverW,Trash,0.1978,,,,,,
CTX193001369,27,1,Neratb*ítž.,Trash,0.1909,,,,,,
CTX193001369,27,2,PĚ> ■ ^eiink,Trash,0.1448,,,,,,
CTX193001369,27,3,6B • / - • - -,Non-text,0.0,,,,,,
CTX193001369,27,4,,Empty,0.0,,,,,,
CTX193001369,27,5,.62. 1369/36,Non-text,0.0,,,,,,
CTX193001369,27,6,.62. 1369/36,Non-text,0.0,,,,,,
CTX193001369,27,7,,Empty,0.0,,,,,,
CTX193001369,27,8,XVII,Non-text,0.0,,,,,,
CTX193001369,27,9,XVII,Non-text,0.0,,,,,,
CTX193001369,27,10,XVII,Non-text,0.0,,,,,,
CTX193001369,27,11,,Empty,0.0,,,,,,
CTX193001369,27,12,"Grab +, Bzazagraé",Trash,0.5499,,,,,,
CTX193001369,27,13,,Empty,0.0,,,,,,
CTX193001369,27,14,P2N7-,Trash,0.1787,,,,,,
CTX193001369,27,15,.0.462,Non-text,0.0,,,,,,
CTX193001369,27,16,,Empty,0.0,,,,,,
CTX193001369,27,17,22.4-.,Non-text,0.0,,,,,,
CTX193001369,27,18,.neq. 464 .,Non-text,0.0,,,,,,
CTX193001369,27,19,,Empty,0.0,,,,,,
CTX193001369,27,20,"Nerarovice( Brandys’/L) ŕ/robse zvone.poháry VII.,Zarovy.",Trash,0.5499,,,pohár,,,
CTX193001369,28,1,"G2e3 +, iedetzra,.",Trash,0.526,,,,,,
CTX193001369,28,2,,Empty,0.0,,,,,,
CTX193001369,28,3,z. 62. 1369/0 XVIII.,Non-text,0.0,,,,,,
CTX193001369,28,4,z. 62. 1369/0 XVIII.,Non-text,0.0,,,,,,
CTX193001369,28,5,z. 62. 1369/0 XVIII.,Non-text,0.0,,,,,,
CTX193001369,28,6,,Empty,0.0,,,,,,
CTX193001369,28,7,/7Ar,Trash,0.1828,,,,,,
CTX193001369,28,8,.neq . 465 .,Non-text,0.0,,,,,,
CTX193001369,28,9,,Empty,0.0,,,,,,
CTX193001369,28,10,Tlh..,Trash,0.3474,,,,,,
CTX193001369,28,11,č.nea. 466.,Noisy,0.6947,,,,,,
CTX193001369,28,12,,Empty,0.0,,,,,,
CTX193001369,28,13,"poháry VII., koshovy.",Clear,0.8185,,,pohár,,,
CTX195603828,1,1,Věc : Stará Kouřim / Kolín/,Noisy,0.7839,,,,,,
CTX195603828,1,2,v Praze dne 6.října 1956.,Noisy,0.7999,,,,,,
CTX195603828,1,3,Výzkum slovanského hradiště,Clear,0.9784,,,hradiště,,,
CTX195603828,1,4,Zpráva za září 1956.,Noisy,0.7999,,,,,,
CTX195603828,1,5,,Empty,0.0,,,,,,
CTX195603828,1,6,"Vedoucím výzkumu • Dr ""iloš Solle ,",Noisy,0.7038,,,,,,
CTX195603828,1,7,"Spolupracovali • r V. Vojáček, J.Hub.",Noisy,0.7372,,,,,,
CTX195603828,1,8,"Počet dělníků : 4 stálí , 4 výpomocní.",Noisy,0.7582,,,,,,
CTX195603828,1,9,,Empty,0.0,,,,,,
CTX195603828,1,10,Práce :,Noisy,0.6963,,,,,,
CTX195603828,1,11,Pracoviště 1/56 : Práce na tomto úseku uzavřena.Rozšířenou,Noisy,0.7999,,,,,,
CTX195603828,1,12,"křížovou sondou bylo ověřeno ukončení hradby středního vslu,",Clear,0.9809,,,sonda; hradba,,,
CTX195603828,1,13,připnutého k jižnímu srázu hradiska a horizontální a vertikální,Clear,0.9884,,,,,,
CTX195603828,1,14,výzkumnou metodou zjištěn charakter opevnění přemyslovského,Clear,0.9888,,,opevnění,,,
CTX195603828,1,15,typu s kamennou a roštovou dřevěnou konsttukcí valového,Clear,0.9648,,,,,,
CTX195603828,1,16,tělesa.Pozůstatky dřevěné konstrukce místy i positivně nachovány.,Clear,0.9708,,,,,,
CTX195603828,1,17,,Empty,0.0,,,,,,
CTX195603828,1,18,Pracoviště 2/56: Na tomto úseku pare 826 zachyceny stopy,Clear,0.8856,,,,,,
CTX195603828,1,19,jižní hradby na okr- ji hradiska s kamennou,Clear,0.9598,,,hradba; okr,,,
CTX195603828,1,20,patou ve formě zřetelné kamenné podezdívky.Za touto kamennnou,Clear,0.9513,,,,,,
CTX195603828,1,21,podezdívkou zjištěn sídlištní prostor s popelovitými vrstvami,Clear,0.9826,,,,,,
CTX195603828,1,22,"a nálezy , příčně členěný zídkou a řadou kůlů.e nutno zde rozlišit",Clear,0.9421,,,kůl,,,
CTX195603828,1,23,2 základní slovanské sídlištní fáse a třetí ve formě stavební,Clear,0.9484,,,,,,
CTX195603828,1,24,úpravy. Z nejstarší fáse pocházejí 3 hluboké zásobní LÁzE,Clear,0.8832,,,,,,
CTX195603828,1,25,j ámy .,Non-text,0.0,,,,,,
CTX195603828,1,26,Pracoviště 5/56: Sondou bylo zachyceno prostorově omezené řadové,Clear,0.9297,,,sonda,,,
CTX195603828,1,27,pohřebiště s 20 hrobovými jamami a 57,Noisy,0.7999,,,pohřebiště,,,
CTX195603828,1,28,"pohřby.Hroby byly obloženy kameny,kostry v natažené poloze",Clear,0.9581,,,hrob; kámen; kostra,,,
CTX195603828,1,29,"V-Z orientace,často etažovitě nad sebou uložené.Většina pohřbů",Clear,0.9031,,,,,,
CTX195603828,1,30,byla bez milodarů a bez ozdob. ' jedné čtvrtiny byly přiloženy,Clear,0.929,,,ozdoba,,,
CTX195603828,1,31,"věci osobní potřeby.""atím byl nejpříznačněxjší pohřeb muže",Clear,0.9581,,,,,,
CTX195603828,1,32,"s 2 železnými nožíky a brouskem, a pohřeb dítěte s esovitou",Clear,0.9416,,,brousek,,,
CTX195603828,1,33,"bronzovou záušničkou ,perlovým náhrdelníkem a částí textilie.",Clear,0.9598,,,náhrdelník,,,
CTX195603828,1,34,"Pohřebiště lze předběžně datovat do mladší hradištní periody,",Clear,0.9797,,,pohřebiště,,,
CTX195603828,1,35,lze je určit jako křeštanské. Významná je sama existence pohřebiště,Clear,0.9705,,,pohřebiště,,,
CTX195603828,1,36,"na hradišti, jeho umístění v těsné souvislosti s jezírkem",Clear,0.9804,,,hradiště,,,
CTX195603828,2,1,"u Libuše.Pohřebiště není celé prokopáno,v příštím roce bude nutno",Clear,0.9685,,,pohřebiště,,,
CTX195603828,2,2,celé prozkoumat plošným odkryvem při čemž byde naděje objeviti i,Clear,0.9806,,,,,,
CTX195603828,2,3,kostel nebo jiné centrum hrobové akumulace.,Clear,0.9701,,,kostel,,,
CTX195603828,2,4,Vystopování tohoto pohřebiště je hlavním úspěchem předchozí,Clear,0.9902,,,pohřebiště,,,
CTX195603828,2,5,fosfátové metody.,Clear,0.9261,,,,,,
CTX195603828,2,6,,Empty,0.0,,,,,,
CTX195603828,2,7,Výzkum bude uzavřen po stránce výzkumné 10.10 t.r. do konce,Noisy,0.7999,,,,,,
CTX195603828,2,8,měsíce budou sondy zaházeny bez účasti vedoucího výzkumu.,Clear,0.9801,,,sonda,,,
CTX195704328,1,1,Kat- obec: C H 0 D O UNY,Noisy,0.5499,,,,,,
CTX195704328,1,2,Osada:,Clear,0.8626,,,,,,
CTX195704328,1,3,Trať: Čmejlova pískovna,Clear,0.9512,,,pískovna,,,
CTX195704328,1,4,,Empty,0.0,,,,,,
CTX195704328,1,5,tou;,Noisy,0.5499,,,,,,
CTX195704328,1,6,Okres: Roudnice n. Labem,Noisy,0.7999,,,,,,
CTX195704328,1,7,,Empty,0.0,,,,,,
CTX195704328,1,8,4 - 1957,Non-text,0.0,,,,,,
CTX195704328,1,9,,Empty,0.0,,,,,,
CTX195704328,1,10,T>r«l.. a k«Uurn: ojedinělý - únětická,Noisy,0.5989,,,,,,
CTX195704328,1,11,pohřebiště - lužická,Clear,0.8332,,,pohřebiště,,,
CTX195704328,1,12,ved. výzkurnu,Clear,0.8749,,,,,,
CTX195704328,1,13,Zdráva / za obdobi,Noisy,0.7783,,,,,,
CTX195704328,1,14,veý. oddélcni,Clear,0.8054,,,,,,
CTX195704328,1,15,,Empty,0.0,,,,,,
CTX195704328,1,16,"Dne 26.1X.1957 jsem zajel do Chodoun, abych zjistil možnosti",Clear,0.9161,,,,,,
CTX195704328,1,17,"výzkumu lužického žárového pohřebiště, plánovaného na srpen 1958# Naleziště",Clear,0.9283,,,pohřebiště,,,
CTX195704328,1,18,"je asi 1 km vých. od obce v malé pískovně, kde místní občané",Clear,0.9127,,,pískovna,,,
CTX195704328,1,19,těží dle potřeby písek. Přilehlé pole je oseto vojtěškou. Majitel obou,Clear,0.9691,,,pole,,,
CTX195704328,1,20,pozemků neměl námitek proti provedení výzkumu.,Clear,0.9713,,,,,,
CTX195704328,1,21,"V těchto místech byl koncem r.1954 rozrušen 1 žárový hrob, obložený",Noisy,0.7999,,,hrob,,,
CTX195704328,1,22,opukovými deskami a s keramikou s hladce vymezenými prsovitý-,Clear,0.9684,,,deska; keramika,,,
CTX195704328,1,23,mi vypnulinami (převzal tehdy referent v zastoupení KM Teplice).,Clear,0.908,,,,,,
CTX195704328,1,24,V r.1955 získalo odtud museum v Budyni n.Ohří další rozrušený hrob,Clear,0.9299,,,hrob,,,
CTX195704328,1,25,"(velký okřín a zlomky dalších asi 5 nádob; další nález, okolnosti neznámy).",Clear,0.9204,,,nádoba,,,
CTX195704328,1,26,,Empty,0.0,,,,,,
CTX195704328,1,27,"Při své poslední návštěvě 26.IX. jsem zjistil, že těžební",Noisy,0.7999,,,,,,
CTX195704328,1,28,plocha se proti roku 1955 zvětšila cca 5 krát. Odkryvem byl rozrušen,Clear,0.9176,,,,,,
CTX195704328,1,29,"další, v pořadí již třetí hrob, z jehož obložení se zachovaly",Clear,0.9739,,,hrob,,,
CTX195704328,1,30,opět opukové desky. Dále byly nalezeny v přehozeném materiálu zlomky,Clear,0.9832,,,deska,,,
CTX195704328,1,31,"z několika nádob (osudí, miska a část spodku nádoby blíže neur-",Clear,0.9538,,,nádoba,,,
CTX195704328,1,32,citelného tvaru s mřížkovým rýhováním). Poloha všech tří hrobů ukazuje,Clear,0.9766,,,hrob,,,
CTX195704328,1,33,"zároveň směr, kam asi další hroby pokračují, totiž na mírnou",Clear,0.9708,,,hrob,,,
CTX195704328,1,34,"vyvýšeninu, zasahující z části již do pole. Při povrchovém sběru",Clear,0.9737,,,pole,,,
CTX195704328,1,35,byl dále nalezen kamenný únětický mlat se žlábkovým sedlem (délka,Clear,0.9503,,,sedlo,,,
CTX195704328,1,36,167 mm). 1——,Non-text,0.0,,,,,,
CTX195704328,1,37,"Navrhuji, aby výzkum v příštím roce byl proveden několika",Clear,0.9773,,,,,,
CTX195704328,1,38,"příčnými sondami, jimiž by byl praeoex zachycen rozsah pohřebiště,",Clear,0.9645,,,sonda; pohřebiště,,,
CTX195704328,1,39,"zejména pak prozkoumat nej bližší okolí pískovny v těch místech, kde",Clear,0.9814,,,pískovna,,,
CTX195704328,1,40,bude pravděpodobně těžení pokračovat. Vzhledem k malé mocnosti or-,Clear,0.9356,,,,,,
CTX195704328,1,41,o,Non-text,0.0,,,,,,
CTX195704328,1,42,"nice na nalezišti a poměrně malé ploše návršíčka (cca 300 m ), kde",Clear,0.868,,,,,,
CTX195704328,1,43,"pohřebiště předpokládám, věřím, že by pohřebiště mohlo být z větší",Clear,0.9418,,,pohřebiště,,,
CTX195704328,1,44,Poznámka: Pikte pokud možno strojern. Nn konci uvedte datum odoslání a čitelný podpis. Zprávy koreferentú a komisi,Clear,0.9469,,,,,,
CTX195704328,1,45,vyhotovto dvojmo.,Clear,0.8761,,,,,,
CTX195704328,1,46,/ PT -14332:55,Trash,0.4017,,,,,,
CTX195704328,2,1,části prozkoumáno v plánované době v příštím roce,Clear,0.9877,,,,,,
CTX195704328,2,2,,Empty,0.0,,,,,,
CTX195704328,2,3,V Praze 1. října 1957.,Noisy,0.7948,,,,,,
CTX195704328,2,4,J. Hrala,Noisy,0.748,,,,,,
CTX196006127,1,1,OBEC,Clear,0.9353,,,,,,
CTX196006127,1,2,Žinkovy,Clear,0.8789,,,,,,
CTX196006127,1,3,,Empty,0.0,,,,,,
CTX196006127,1,4,OKRES,Noisy,0.5499,,,,,,
CTX196006127,1,5,I lzeň- jih,Clear,0.8775,,,,,,
CTX196006127,1,6,vir -Blovice),Clear,0.8009,,,,,,
CTX196006127,1,7,,Empty,0.0,,,,,,
CTX196006127,1,8,c i. 6%,Non-text,0.0,,,,,,
CTX196006127,1,9,"466 /60 Ex,.",Trash,0.0993,,,,,,
CTX196006127,1,10,,Empty,0.0,,,,,,
CTX196006127,1,11,Č. poř.,Noisy,0.6869,,,,,,
CTX196006127,1,12,,Empty,0.0,,,,,,
CTX196006127,1,13,ČÍSLO PARCELY,Clear,0.9548,,,,,,
CTX196006127,1,14,NÁZEV TRATI,Clear,0.9307,,,,,,
CTX196006127,1,15,,Empty,0.0,,,,,,
CTX196006127,1,16,PřUohy,Trash,0.3182,,,,,,
CTX196006127,1,17,- M',Non-text,0.0,,,,,,
CTX196006127,1,18,Potenštejn,Clear,0.8952,,,,,,
CTX196006127,1,19,Kultura,Clear,0.9399,,,,,,
CTX196006127,1,20,středověk,Clear,0.9772,,,středověk,,,
CTX196006127,1,21,ČÍSLO MAPY,Clear,0.9187,,,,,,
CTX196006127,1,22,kooa s« 7 •,Trash,0.2267,,,,,,
CTX196006127,1,23,/,Non-text,0.0,,,,,,
CTX196006127,1,24,,Empty,0.0,,,,,,
CTX196006127,1,25,Druh nálezu,Clear,0.9514,,,,,,
CTX196006127,1,26,keramika,Clear,0.8917,,,keramika,,,
CTX196006127,1,27,a kosti,Clear,0.9041,,,kost,,,
CTX196006127,1,28,"Literatura A. Sedláček, lístopisný slovnik historický,",Clear,0.9477,,,,,,
CTX196006127,1,29,str. 721. •,Trash,0.2666,,,,,,
CTX196006127,1,30,,Empty,0.0,,,,,,
CTX196006127,1,31,Uložení,Clear,0.912,,,,,,
CTX196006127,1,32,OS Blovi ca,Trash,0.5499,,,,,,
CTX196006127,1,33,,Empty,0.0,,,,,,
CTX196006127,1,34,čís. inv.,Clear,0.8448,,,,,,
CTX196006127,1,35,t,Non-text,0.0,,,,,,
CTX196006127,1,36,,Empty,0.0,,,,,,
CTX196006127,1,37,Dno 20. dubna l%0 jsem na výsva správee 6kresního muzea v Blovi-,Noisy,0.7999,,,muzeum,,,
CTX196006127,1,38,"eích o ním prohlódla zříceninu hrd ""ku Poten3te jna, k.o. Žinkovy.",Clear,0.8463,,,,,,
CTX196006127,1,39,"Ze zřiceníny ""je odkryto adivo v Síří asi 2 m tvořící téměž tverec",Noisy,0.7999,,,,,,
CTX196006127,1,40,o straně 40 - 50 m s vehodem ve výchoní stně. V zemině ol hozené při,Noisy,0.7999,,,,,,
CTX196006127,1,41,o krývání alive jsme nalez2í ein slomkry keramiky posdn hradištní,Clear,0.895,,,keramika,,,
CTX196006127,1,42,ho a atředověkého charaktera a četné zvířeeí kost1. rádei je,Clear,0.8946,,,kost,,,
CTX196006127,1,43,. 4,Non-text,0.0,,,,,,
CTX196006127,1,44,umístn na ostrožnu. Která vybíhá smžrem k západu o epadá ostře dolů,Clear,0.9603,,,,,,
CTX196006127,1,45,k dnešnímu zámkcu. Od východu je chránn mohutnýn příčným valen se,Clear,0.9704,,,,,,
CTX196006127,1,46,širokým příkopem; popsaná stavba není na nejvyšším bode ostrožny.,Clear,0.9661,,,příkop; stavba,,,
CTX196006127,1,47,"Tato se smren k západu zvedá, jsou na ní zbytky Siltová vže umí-",Clear,0.9619,,,,,,
CTX196006127,1,48,stné vně ji ho západní ho rohu stavby; terén zle je velmi nerový a,Clear,0.9132,,,roh; stavba,,,
CTX196006127,1,49,"pravpodobně kryje zíeeniny njakých dalších stavb. Val, který",Clear,0.9443,,,stavba; val,,,
CTX196006127,1,50,"obepíná celý vrebol kopoc, je zde trojnásobný, přičemš nejméně snatel",Clear,0.9512,,,,,,
CTX196006127,1,51,ný je val vnější.,Noisy,0.7999,,,val,,,
CTX196006127,1,52,fálezy ze sběru byly předány Ol v Blovicích.,Clear,0.9057,,,,,,
CTX196006127,1,53,"Hrúdek byl posteven v !• 12521259 Ptou z Křimic, trval v eúbělm",Noisy,0.7999,,,,,,
CTX196006127,1,54,"13. a 1. stol* , počátkem 16. stole byl již zpustlý a vrch zarost-",Clear,0.8,,,,,,
CTX196006127,1,55,"1$ 4 . Sedláčelt, Místopisný slovník historický, str.721).",Noisy,0.7068,,,,,,
CTX196006127,1,56,"Pokud nálezy hradištní keranikry souvisí se hrdkem, nebo pokud by",Clear,0.9761,,,,,,
CTX196006127,1,57,"patrily otarším ocí^Q-nl slovonskému, nebylo při zbžné pronlídce",Clear,0.8314,,,,,,
CTX196006127,1,58,"možno zjistit. $) /. (ren. - Ald, ,",Noisy,0.6175,,,,,,
CTX196006127,1,59,8.12.1960. Ar. V. Stefgnovi-Seldov /,Noisy,0.5499,,,,,,
CTX196300443,1,1,CESKOSLOVENSKA AKADEM’E VEk,Noisy,0.5499,,,,,,
CTX196300443,1,2,ABCHEOLOGICKÝ ÚSTAV,Clear,0.9373,,,,,,
CTX196300443,1,3,Exgesitura v Plzal,Noisy,0.5499,,,,,,
CTX196300443,1,4,48/63 Plzeň,Noisy,0.7354,,,,,,
CTX196300443,1,5,,Empty,0.0,,,,,,
CTX196300443,1,6,| c.s * AxCMtOir - <• UAtAv,Trash,0.3748,,,,,,
CTX196300443,1,7,", , , / Doe • 19",Noisy,0.55,,,,,,
CTX196300443,1,8,"c • /, 2.. . 2 9. ledna 1963",Non-text,0.0,,,,,,
CTX196300443,1,9,/P1,Non-text,0.0,,,,,,
CTX196300443,1,10,"Zpráva o archeologické sbírce Vlastivědného muzea v Blovicích,",Clear,0.9621,,,muzeum,,,
CTX196300443,1,11,/okres Plzeň - jih/.,Noisy,0.7135,,,,,,
CTX196300443,1,12,"Archeologická sbírka je poměrně mladého data, vznikla ponejvíce",Clear,0.9809,,,,,,
CTX196300443,1,13,ze sběří ředitele muzea Škrabka a spolupracovníka J.sýkory na nově objevených,Clear,0.9741,,,muzeum,,,
CTX196300443,1,14,eneolitických výšinných sídlištích na Blovicku v poříčí Úslavy.,Clear,0.9677,,,sídliště,,,
CTX196300443,1,15,"Tyto sběry, doplněné ústavním depositem z výzkumu v Srbech 1960, podávají",Clear,0.9438,,,,,,
CTX196300443,1,16,výstižný přehled západočeské chamské skupiny. Z doby bronzové je,Clear,0.9807,,,,,,
CTX196300443,1,17,v Blovicích depot z rShraní Bda BD v Libákovicích a mohylové bronzy z Járova.,Clear,0.8548,,,depot; bronz,,,
CTX196300443,1,18,"Mladší pravěké kultury nejsou zastoupeny, středověk jen drobnými",Clear,0.9824,,,středověk,,,
CTX196300443,1,19,"nálezy. Materiál je přehledně zapsán ve 130 příri stkových položkách,",Clear,0.9391,,,,,,
CTX196300443,1,20,instalace se připravuje. Muzeum vyvíjí značnou aktivitu v archeologii,Clear,0.9774,,,muzeum,,,
CTX196300443,1,21,a ohlašuje nálezy exposituře / v r.1962 byl na základě jeho hlásení prOveden,Clear,0.8889,,,,,,
CTX196300443,1,22,"výzkum v Netunicích a d./, někdy ovšem zájem blovickych pracoví-",Clear,0.9113,,,,,,
CTX196300443,1,23,kv zavádí k nežádoucím drobným výkopům. Ústavní depositum /Srby/ shledáno,Clear,0.9305,,,výkop,,,
CTX196300443,1,24,v pořádku.,Clear,0.951,,,,,,
CTX196300443,1,25,Přehled sbírky,Clear,0.9811,,,,,,
CTX196300443,1,26,Bzí - drobné nálezy z eneol. výšinnéhoj sídliště . _,Noisy,0.7999,,,sídliště,,,
CTX196300443,1,27,"větší soubor z eneol.výš.sídliště - publ. Masek,AR IV 1962",Noisy,0.7999,,,sídliště,,,
CTX196300443,1,28,Vlkov- sběry z en eol.výš. sídli ště,Clear,0.8259,,,,,,
CTX196300443,1,29,"Velký Kám en —dtto , • v v",Noisy,0.5499,,,,,,
CTX196300443,1,30,Polanka u Blovic - sběry z eneol.výs.sídliste,Clear,0.8221,,,,,,
CTX196300443,1,31,"ojedinělé kam. nástroje - Plo víc e-Hradiš tě. Spálené. Poříčí.,. Ralov, dí-",Noisy,0.7999,,,nástroj,,,
CTX196300443,1,32,"rec- Myt, Nezbavětice, Radochovy , Stl to. v .",Noisy,0.7828,,,,,,
CTX196300443,1,33,"Jarov - bronz, terčoví tá jehlice, 2 pečetítkové j ehlic e, tyčink. nátamek",Noisy,0.7552,,,bronz; jehlice,,,
CTX196300443,1,34,z rozrušené mohyly v Cábuzí /střední d.bronz/,Clear,0.9234,,,mohyla; bronz,,,
CTX196300443,1,35,"Libákovice_- bronz.depot z rozhraní střední a mladší d.bronz., publ.",Clear,0.8611,,,bronz; depot,,,
CTX196300443,1,36,"V.Čtrnáct, AR XIII 1961.",Clear,0.8,,,,,,
CTX196300443,1,37,Vrtěšíce - ojeď.nález bronz.oštěpu,Noisy,0.7739,,,bronz; oštěp,,,
CTX196300443,1,38,"Vlčice - Chýlava - středověká keramika, údajně ""Z mohyl*.",Clear,0.8062,,,keramika; mohyla,,,
CTX196300443,1,39,v muzeu je uložen rukopis zprávy Jana Žáka z r.1881 o výkopech mohyl,Clear,0.9401,,,muzeum; výkop; mohyla,,,
CTX196300443,1,40,v Chýlinách - Hladomří /částečně publikovaných J.Smolíkem v PA/.,Noisy,0.7999,,,,,,
CTX196300443,2,1,"CAČ / 7 kez/.e, ~0c,A.A4-) &o a",Trash,0.4252,,,,,,
CTX197402444,1,1,o P ATOVICEn.Le,Non-text,0.0,,,,,,
CTX197402444,1,2,Kat. obec:,Clear,0.8396,,,,,,
CTX197402444,1,3,Osada:,Clear,0.8626,,,,,,
CTX197402444,1,4,Trať: Pardubice,Clear,0.8931,,,,,,
CTX197402444,1,5,Okres:,Noisy,0.7999,,,,,,
CTX197402444,1,6,,Empty,0.0,,,,,,
CTX197402444,1,7,Druh a kultura:,Clear,0.9367,,,,,,
CTX197402444,1,8,Lužické sídliště,Clear,0.9766,,,sídliště,,,
CTX197402444,1,9,Zpráva,Clear,0.9742,,,,,,
CTX197402444,1,10,,Empty,0.0,,,,,,
CTX197402444,1,11,XXWžkumu,Trash,0.0842,,,,,,
CTX197402444,1,12,XAterenta,Trash,0.2108,,,,,,
CTX197402444,1,13,kmixxxx,Trash,0.4483,,,,,,
CTX197402444,1,14,ved. oddělení,Clear,0.8472,,,,,,
CTX197402444,1,15,,Empty,0.0,,,,,,
CTX197402444,1,16,za období:,Clear,0.8804,,,,,,
CTX197402444,1,17,,Empty,0.0,,,,,,
CTX197402444,1,18,19.111.1974,Non-text,0.0,,,,,,
CTX197402444,1,19,,Empty,0.0,,,,,,
CTX197402444,1,20,Dne 19.III.1974 jsije navštívili pískovnu JZD,Clear,0.87,,,pískovna,,,
CTX197402444,1,21,"v Opatovicích n.L., známou z velkého záchraného výzkumu AŮ ČSAV",Clear,0.8851,,,,,,
CTX197402444,1,22,v Praze v letech 1956-1959. Tehdy práce v pískovně byla zastavena,Clear,0.9372,,,pískovna,,,
CTX197402444,1,23,a proto výzkum byl přerušen.,Clear,0.958,,,,,,
CTX197402444,1,24,"Zjistili jsme, že práce v pískovně byly obnoveny,",Clear,0.9145,,,pískovna,,,
CTX197402444,1,25,rozsah pískovny se zvětšil i za hranice záchranného výzkumu. Na,Clear,0.9763,,,pískovna,,,
CTX197402444,1,26,"bagrem skryté ploše jsou znatelné 3—4 hlubší objekty, skrývka",Clear,0.9267,,,,,,
CTX197402444,1,27,"však šla velmi hluboko, takže mad± mělčí objekty byly zcela",Clear,0.9247,,,,,,
CTX197402444,1,28,zničeny,Clear,0.9118,,,,,,
CTX197402444,1,29,Podle teréního pozorování,Clear,0.972,,,,,,
CTX197402444,1,30,,Empty,0.0,,,,,,
CTX197402444,1,31,je ještě část sídliště,Clear,0.9726,,,sídliště,,,
CTX197402444,1,32,"zachována na parc.č. 1503, kde jsme sběrem",Clear,0.8927,,,,,,
CTX197402444,1,33,,Empty,0.0,,,,,,
CTX197402444,1,34,získali lžickou kera-,Clear,0.9224,,,,,,
CTX197402444,1,35,"miku. Další střepy jsme našli na parc.č. 1510, scvernt od pískovny",Clear,0.9204,,,pískovna,,,
CTX197402444,1,36,Ty však mohou pocházet z rozrušených žárových hrobů.,Clear,0.977,,,hrob,,,
CTX197402444,1,37,"Domnáváme se, že AÚ ČSAV v Praze by měl dokončit",Noisy,0.7999,,,,,,
CTX197402444,1,38,"Výzkum tohoto důležitého lužického sídliště, aby tak byl ukázán",Clear,0.982,,,sídliště,,,
CTX197402444,1,39,poprvé celý půdorys pravěké vesnice i s pohřebištěm,Clear,0.9818,,,vesnice; pohřebiště,,,
CTX197402444,1,40,"V Hradci Králové, 27.111.1974",Noisy,0.7999,,,,,,
CTX197402444,1,41,,Empty,0.0,,,,,,
CTX197402444,1,42,.předejte prosím Dr.J.Ratajo,Clear,0.8368,,,,,,
